customer_id,as_of_date,region_name,age,age_band,marital_status,customer_tenure_months,multi_policy_flag,num_policies,policy_type,renewal_month,current_premium,premium_last_year,premium_change_pct,num_price_increases_last_3y,coverage_amount,premium_to_coverage_ratio,payment_frequency,autopay_enabled,late_payment_count_12m,missed_payment_flag,payment_method_change_flag,num_claims_12m,num_approved_claims_12m,num_rejected_claims_12m,num_pending_claims_12m,avg_claim_amount,total_claim_amount_12m,total_payout_amount_12m,payout_ratio_12m,avg_settlement_time_days,days_since_last_claim,num_contacts_12m,complaint_flag,complaint_resolution_days,quote_requested_flag,coverage_downgrade_flag,churn_flag,churn_type,churn_probability_true
20916,2025-12-31,Canterbury,29,25-34,Married,118,1,3,Auto,2,1098.48,939.44,0.2081,1,17083.18,0.06430193,Annual,1,0,0,0,0,0,0,0,1232.67,0.0,0.0,0.75,23,913,0,0,0,1,1,1,Price,0.223835
20917,2025-12-31,Auckland,80,75+,Single,105,0,1,Auto,1,1259.48,1183.31,0.0423,2,22494.96,0.05598961,Annual,1,0,0,1,0,0,0,0,2017.52,0.0,0.0,0.75,24,1627,2,0,0,0,0,0,No churn,0.205663
20918,2025-12-31,Waikato,44,35-44,Married,89,0,1,Home,2,546.31,518.32,0.0181,2,343317.64,0.00159127,Monthly,1,0,0,0,0,0,0,0,5506.69,0.0,0.0,0.75,17,1212,3,0,0,1,0,0,No churn,0.219636
20919,2025-12-31,Waikato,69,65-74,Married,56,0,1,Home,10,717.39,607.18,0.1716,1,524910.11,0.00136669,Monthly,0,2,0,0,0,0,0,0,6193.38,0.0,0.0,0.75,11,480,2,0,0,0,0,0,No churn,0.711198
20920,2025-12-31,Bay of Plenty,60,55-64,Married,117,1,4,Health,12,1731.62,1493.56,0.1847,2,20525.59,0.08436404,Monthly,0,1,0,1,0,0,0,0,6697.58,0.0,0.0,0.8,10,976,2,0,0,0,0,0,No churn,0.224374
20921,2025-12-31,Auckland,81,75+,Single,113,0,1,Auto,10,633.64,557.06,0.1212,2,24512.79,0.02584929,Monthly,1,0,0,0,0,0,0,0,2706.01,0.0,0.0,0.75,7,427,1,0,0,0,0,1,Price,0.475495
20922,2025-12-31,Auckland,84,75+,Married,118,0,1,Life,8,1595.5,1475.4,0.0994,1,337560.69,0.00472655,Monthly,1,0,0,0,0,0,0,0,4752.16,0.0,0.0,0.85,12,1052,0,0,0,0,1,0,No churn,0.532904
20923,2025-12-31,Auckland,66,65-74,Single,50,0,1,Home,1,1022.16,1054.41,-0.0396,0,584318.55,0.00174931,Monthly,0,1,0,0,0,0,0,0,15482.97,0.0,0.0,0.75,24,513,1,0,0,0,1,1,Other,0.306241
20924,2025-12-31,Manawatu-Whanganui,63,55-64,Married,170,0,1,Health,1,583.29,531.66,0.1152,1,127355.71,0.00457997,Monthly,1,1,0,1,0,0,0,0,5137.75,0.0,0.0,0.8,28,1518,1,0,0,1,0,1,Other,0.558199
20925,2025-12-31,Canterbury,27,25-34,Single,137,1,4,Health,9,911.08,873.71,0.0273,1,184460.88,0.00493916,Monthly,0,0,0,0,0,0,0,0,5777.48,0.0,0.0,0.8,8,1640,2,0,0,0,0,0,No churn,0.057457
20926,2025-12-31,Otago,19,18-24,Married,6,1,2,Health,5,1646.66,1403.95,0.1957,1,199441.64,0.00825634,Annual,1,1,0,0,0,0,0,0,2713.05,0.0,0.0,0.8,24,481,3,0,0,0,0,1,Price,0.898007
20927,2025-12-31,Waikato,55,55-64,Single,145,0,1,Life,7,1350.59,1261.37,0.0185,2,259793.13,0.00519872,Monthly,0,0,0,0,0,0,0,0,19707.97,0.0,0.0,0.85,15,1654,0,0,0,0,0,0,No churn,0.164013
20928,2025-12-31,Auckland,65,65-74,Single,54,0,1,Auto,4,1297.14,1361.42,-0.0319,0,25659.34,0.05055253,Monthly,1,1,0,0,0,0,0,0,4980.13,0.0,0.0,0.75,18,477,1,1,15,0,0,1,Service,0.603313
20929,2025-12-31,Waikato,68,65-74,Married,154,0,1,Auto,11,940.41,1026.12,-0.0402,2,27222.48,0.03454528,Monthly,0,1,0,0,1,1,0,0,3559.36,3559.36,2669.52,0.75,14,143,0,0,0,0,0,0,No churn,0.259519
20930,2025-12-31,Waikato,35,35-44,Married,114,0,1,Auto,2,618.53,606.16,0.0355,2,23776.83,0.02601383,Monthly,1,1,0,0,0,0,0,0,2823.59,0.0,0.0,0.75,27,1683,2,0,0,0,0,1,Other,0.273658
20931,2025-12-31,Bay of Plenty,52,45-54,Single,139,1,3,Auto,8,1113.18,1057.09,0.0285,3,31149.26,0.03573701,Monthly,0,1,0,0,0,0,0,0,4414.9,0.0,0.0,0.75,8,535,3,0,0,0,0,0,No churn,0.068776
20932,2025-12-31,Wellington,76,75+,Married,132,0,1,Health,9,1538.36,1382.63,0.0631,3,91890.38,0.01674128,Monthly,0,0,0,1,0,0,0,0,1920.63,0.0,0.0,0.8,18,1476,3,0,0,0,0,0,No churn,0.318066
20933,2025-12-31,Waikato,24,18-24,Married,7,1,3,Home,2,723.47,681.58,0.0685,1,493024.42,0.00146741,Annual,1,0,0,0,0,0,0,0,3024.67,0.0,0.0,0.75,20,1374,0,0,0,0,0,0,No churn,0.62472
20934,2025-12-31,Wellington,44,35-44,Married,14,1,2,Home,2,912.2,799.91,0.1544,2,563322.6,0.00161932,Monthly,1,0,0,0,0,0,0,0,26507.8,0.0,0.0,0.75,6,369,1,0,0,0,0,0,No churn,0.16677
20935,2025-12-31,Auckland,82,75+,Single,27,0,1,Home,11,864.64,925.15,-0.0616,1,428838.66,0.00201624,Monthly,1,0,0,0,0,0,0,0,7202.53,0.0,0.0,0.75,16,423,2,0,0,0,1,0,No churn,0.354236
20936,2025-12-31,Otago,31,25-34,Married,62,0,1,Health,7,1501.68,1241.29,0.222,1,127281.75,0.01179811,Annual,1,0,0,0,0,0,0,0,4745.89,0.0,0.0,0.8,24,1142,2,0,0,0,0,1,Price,0.417196
20937,2025-12-31,Wellington,39,35-44,Single,49,1,3,Auto,12,1293.43,1527.28,-0.104,2,20994.24,0.0616086,Monthly,1,0,0,1,0,0,0,0,4567.28,0.0,0.0,0.75,16,1460,3,0,0,0,0,0,No churn,0.033293
20938,2025-12-31,Wellington,49,45-54,Married,99,1,2,Health,12,1793.24,1592.16,0.1344,1,210981.08,0.00849954,Monthly,1,0,0,0,0,0,0,0,2654.57,0.0,0.0,0.8,14,673,1,0,0,1,0,0,No churn,0.138274
20939,2025-12-31,Wellington,64,55-64,Married,22,0,1,Life,7,1300.53,1249.19,0.0132,1,337291.83,0.00385582,Monthly,1,0,0,1,0,0,0,0,3780.68,0.0,0.0,0.85,21,849,0,0,0,0,0,0,No churn,0.228708
20940,2025-12-31,Bay of Plenty,35,35-44,Married,93,0,1,Home,11,663.79,611.16,0.0692,2,368077.01,0.00180341,Monthly,1,2,0,0,0,0,0,0,8501.56,0.0,0.0,0.75,27,950,2,0,0,1,1,0,No churn,0.625999
20941,2025-12-31,Canterbury,71,65-74,Single,33,0,1,Home,6,1208.89,1170.93,0.0179,2,379917.01,0.003182,Monthly,1,1,0,0,0,0,0,0,20546.35,0.0,0.0,0.75,22,675,2,0,0,0,0,0,No churn,0.322994
20942,2025-12-31,Auckland,34,25-34,Single,165,0,1,Health,12,2077.33,1937.0,0.0888,1,121673.1,0.01707304,Annual,0,0,0,0,1,1,0,0,11968.89,11968.89,9575.11,0.8,7,164,5,0,0,0,0,0,No churn,0.196085
20943,2025-12-31,Wellington,43,35-44,Married,23,1,2,Home,6,493.83,462.6,0.0367,2,678994.59,0.0007273,Annual,1,0,0,0,0,0,0,0,7543.8,0.0,0.0,0.75,32,923,4,0,0,1,0,1,Other,0.051538
20944,2025-12-31,Auckland,56,55-64,Married,176,0,1,Home,11,821.42,971.85,-0.0595,1,461077.4,0.00178152,Monthly,0,0,0,0,0,0,0,0,6741.45,0.0,0.0,0.75,18,672,0,0,0,0,0,0,No churn,0.144186
20945,2025-12-31,Auckland,18,18-24,Married,81,0,1,Home,6,628.61,593.14,0.0933,2,390292.99,0.00161061,Annual,1,0,0,0,0,0,0,0,8598.4,0.0,0.0,0.75,23,440,4,0,0,0,0,0,No churn,0.262457
20946,2025-12-31,Wellington,70,65-74,Married,100,0,1,Life,3,941.71,898.04,0.0366,2,353078.28,0.00266714,Monthly,1,0,0,0,0,0,0,0,17466.16,0.0,0.0,0.85,16,918,1,0,0,0,0,0,No churn,0.235703
20947,2025-12-31,Auckland,63,55-64,Single,148,1,4,Life,12,1679.49,1510.42,0.135,2,698495.78,0.00240443,Monthly,1,0,0,0,0,0,0,0,7852.52,0.0,0.0,0.85,28,1066,2,0,0,1,0,0,No churn,0.160731
20948,2025-12-31,Bay of Plenty,74,65-74,Married,35,0,1,Auto,1,604.32,551.42,0.1283,1,15522.28,0.03893227,Monthly,0,0,0,0,0,0,0,0,6428.89,0.0,0.0,0.75,9,1470,1,0,0,0,1,1,Price,0.501555
20949,2025-12-31,Canterbury,36,35-44,Single,102,0,1,Home,2,831.92,712.63,0.1837,3,492249.11,0.00169003,Monthly,0,0,0,0,0,0,0,0,33481.73,0.0,0.0,0.75,14,736,2,0,0,1,0,0,No churn,0.53185
20950,2025-12-31,Auckland,45,45-54,Single,89,0,1,Life,11,1928.97,2021.47,-0.0487,1,184005.34,0.01048325,Monthly,1,0,0,0,0,0,0,0,2921.9,0.0,0.0,0.85,23,1372,0,0,0,1,0,0,No churn,0.1933
20951,2025-12-31,Auckland,79,75+,Single,55,0,1,Home,10,1193.74,1057.7,0.1706,1,375286.68,0.00318086,Annual,1,0,0,0,1,1,0,0,7487.4,7487.4,5615.55,0.75,24,321,6,1,7,1,0,1,Price,0.99701
20952,2025-12-31,Manawatu-Whanganui,22,18-24,Single,160,0,1,Travel,7,157.53,156.75,0.0113,3,19543.77,0.00806032,Monthly,1,1,0,0,0,0,0,0,2612.09,0.0,0.0,0.75,21,1162,1,0,0,0,0,0,No churn,0.314312
20953,2025-12-31,Auckland,51,45-54,Single,154,0,1,Home,6,698.78,634.44,0.1131,1,466468.19,0.00149803,Annual,0,0,0,0,1,1,0,0,5665.19,5665.19,4248.89,0.75,18,187,1,0,0,0,0,0,No churn,0.193329
20954,2025-12-31,Waikato,50,45-54,Single,90,1,3,Life,9,1238.66,1303.21,-0.0342,0,183091.9,0.00676521,Monthly,1,0,0,1,0,0,0,0,7169.52,0.0,0.0,0.85,1,1093,0,0,0,1,0,0,No churn,0.049514
20955,2025-12-31,Otago,48,45-54,Married,133,1,3,Auto,2,1167.54,988.38,0.1896,1,22744.47,0.05133271,Annual,1,0,0,0,2,1,0,1,3404.37,6808.73,4766.11,0.7,23,176,1,0,0,0,0,1,Price,0.196514
20956,2025-12-31,Bay of Plenty,47,45-54,Married,63,0,1,Travel,5,317.79,317.53,-0.0172,1,11017.88,0.02884347,Annual,0,0,0,0,0,0,0,0,2599.59,0.0,0.0,0.75,20,966,0,0,0,0,0,0,No churn,0.082681
20957,2025-12-31,Bay of Plenty,68,65-74,Single,99,0,1,Home,12,518.46,495.2,0.0585,2,443017.74,0.00117029,Annual,1,0,0,0,0,0,0,0,8633.35,0.0,0.0,0.75,21,1633,2,0,0,0,1,1,Other,0.210284
20958,2025-12-31,Waikato,31,25-34,Single,49,0,1,Health,10,1687.39,1471.08,0.1696,3,106358.52,0.01586509,Monthly,1,1,0,1,0,0,0,0,5845.88,0.0,0.0,0.8,7,592,2,0,0,1,0,1,Price,0.680575
20959,2025-12-31,Waikato,78,75+,Single,113,0,1,Auto,3,927.05,865.1,0.0813,2,37722.7,0.02457525,Monthly,1,0,0,0,0,0,0,0,3544.92,0.0,0.0,0.75,14,1071,0,0,0,0,0,0,No churn,0.368536
20960,2025-12-31,Canterbury,78,75+,Married,17,0,1,Auto,8,633.66,630.1,0.0241,1,34090.57,0.01858745,Monthly,1,3,0,0,0,0,0,0,4664.13,0.0,0.0,0.75,18,1275,1,0,0,0,0,0,No churn,0.713504
20961,2025-12-31,Auckland,30,25-34,Single,174,0,1,Auto,8,1004.56,927.95,0.0615,2,24211.24,0.04149161,Monthly,1,2,0,0,0,0,0,0,3897.51,0.0,0.0,0.75,11,1079,1,0,0,0,0,0,No churn,0.496978
20962,2025-12-31,Canterbury,84,75+,Married,88,1,4,Home,8,444.23,455.0,-0.0237,0,334747.96,0.00132704,Monthly,0,0,0,0,0,0,0,0,3352.02,0.0,0.0,0.75,20,1723,1,0,0,0,0,1,Other,0.073308
20963,2025-12-31,Wellington,35,35-44,Single,112,0,1,Auto,7,1119.75,997.41,0.0936,3,11677.61,0.09588897,Annual,0,1,0,0,0,0,0,0,3174.76,0.0,0.0,0.75,16,516,1,0,0,0,0,1,Other,0.259782
20964,2025-12-31,Canterbury,21,18-24,Married,125,1,4,Health,1,1911.12,1788.27,0.0652,3,113919.28,0.01677612,Monthly,0,0,0,0,0,0,0,0,4107.99,0.0,0.0,0.8,22,590,0,0,0,0,1,0,No churn,0.113853
20965,2025-12-31,Waikato,45,45-54,Married,136,0,1,Home,7,480.1,397.98,0.1973,2,176291.32,0.00272336,Monthly,0,2,0,0,0,0,0,0,13638.62,0.0,0.0,0.75,11,846,2,0,0,0,1,0,No churn,0.741292
20966,2025-12-31,Canterbury,72,65-74,Single,1,0,1,Home,11,783.1,751.83,0.018,2,388340.56,0.00201652,Monthly,0,2,0,0,0,0,0,0,6350.75,0.0,0.0,0.75,20,425,1,0,0,0,0,1,Other,0.625231
20967,2025-12-31,Otago,75,75+,Married,73,1,4,Home,6,612.98,572.15,0.0826,1,426582.72,0.00143696,Monthly,1,0,0,0,0,0,0,0,10672.19,0.0,0.0,0.75,22,1375,1,0,0,0,0,0,No churn,0.102139
20968,2025-12-31,Waikato,61,55-64,Married,7,0,1,Auto,4,1117.99,1149.16,-0.0453,1,25485.02,0.04386842,Monthly,0,3,0,0,0,0,0,0,3062.09,0.0,0.0,0.75,23,1482,0,0,0,0,0,0,No churn,0.612124
20969,2025-12-31,Bay of Plenty,73,65-74,Single,137,0,1,Life,2,1226.78,1263.21,-0.0109,2,412548.38,0.00297365,Monthly,0,1,0,1,0,0,0,0,15911.46,0.0,0.0,0.85,14,1811,2,0,0,0,0,1,Other,0.287886
20970,2025-12-31,Manawatu-Whanganui,35,35-44,Married,65,1,4,Health,9,1216.14,1099.3,0.1023,1,136676.11,0.008898,Monthly,1,0,0,1,0,0,0,0,3952.78,0.0,0.0,0.8,8,1630,1,0,0,0,1,0,No churn,0.101551
20971,2025-12-31,Wellington,77,75+,Single,43,0,1,Auto,10,973.24,897.05,0.0787,1,31188.84,0.03120466,Monthly,0,1,0,1,1,0,0,1,3718.89,3718.89,2603.22,0.7,27,309,4,0,0,0,0,1,Other,0.708341
20972,2025-12-31,Canterbury,61,55-64,Married,47,0,1,Home,10,723.31,646.79,0.1106,1,373965.83,0.00193416,Annual,0,0,0,0,1,1,0,0,8061.14,8061.14,6045.86,0.75,6,252,2,0,0,0,0,1,Other,0.2099
20973,2025-12-31,Auckland,27,25-34,Single,40,0,1,Auto,10,1412.4,1304.23,0.1457,2,8037.2,0.17573257,Monthly,0,0,0,0,0,0,0,0,6204.5,0.0,0.0,0.75,22,1750,0,0,0,1,0,1,Price,0.534747
20974,2025-12-31,Auckland,26,25-34,Married,180,0,1,Life,5,1054.19,1075.28,-0.0058,1,388163.04,0.00271584,Monthly,0,1,0,0,0,0,0,0,5532.51,0.0,0.0,0.85,1,1295,1,0,0,0,0,1,Other,0.273974
20975,2025-12-31,Canterbury,36,35-44,Married,78,0,1,Home,8,569.3,491.57,0.1883,3,462273.76,0.00123152,Annual,1,0,0,0,1,1,0,0,4514.62,4514.62,3385.96,0.75,4,136,1,0,0,1,0,0,No churn,0.401921
20976,2025-12-31,Wellington,22,18-24,Married,69,1,4,Travel,10,125.34,136.02,-0.1276,1,15674.62,0.0079962,Monthly,1,1,0,0,0,0,0,0,2686.34,0.0,0.0,0.75,26,452,1,0,0,0,1,0,No churn,0.105225
20977,2025-12-31,Wellington,37,35-44,Single,122,0,1,Home,9,815.86,737.85,0.0842,3,504145.52,0.0016183,Monthly,1,0,0,1,0,0,0,0,7669.09,0.0,0.0,0.75,21,1044,1,0,0,0,0,0,No churn,0.25197
20978,2025-12-31,Canterbury,85,75+,Single,92,0,1,Home,3,660.59,678.89,-0.0189,2,496084.52,0.00133161,Annual,1,2,0,0,0,0,0,0,5236.1,0.0,0.0,0.75,24,1313,0,0,0,0,0,0,No churn,0.376434
20979,2025-12-31,Otago,34,25-34,Married,173,0,1,Home,1,1002.95,957.08,0.0483,1,311191.63,0.00322293,Monthly,1,0,0,1,0,0,0,0,9167.03,0.0,0.0,0.75,10,1607,2,0,0,0,0,0,No churn,0.233167
20980,2025-12-31,Auckland,61,55-64,Married,164,0,1,Life,8,1084.02,1020.48,0.052,2,465141.85,0.00233051,Monthly,1,1,0,0,0,0,0,0,1305.05,0.0,0.0,0.85,22,1660,1,0,0,0,0,0,No churn,0.321419
20981,2025-12-31,Canterbury,84,75+,Married,106,1,3,Auto,9,685.73,569.22,0.2027,2,33645.85,0.02038089,Annual,0,0,0,0,1,1,0,0,5641.79,5641.79,4231.34,0.75,19,263,1,0,0,1,0,0,No churn,0.264334
20982,2025-12-31,Canterbury,35,35-44,Married,124,0,1,Life,7,807.34,682.89,0.2321,2,249085.16,0.00324121,Monthly,1,0,0,0,0,0,0,0,9528.92,0.0,0.0,0.85,30,716,0,0,0,1,1,1,Price,0.685052
20983,2025-12-31,Wellington,65,65-74,Married,31,0,1,Health,10,2096.25,1879.19,0.146,2,178458.11,0.01174647,Monthly,1,1,0,0,0,0,0,0,3086.38,0.0,0.0,0.8,13,1689,1,0,0,0,0,1,Price,0.552856
20984,2025-12-31,Otago,48,45-54,Married,129,0,1,Health,12,1049.77,970.01,0.0622,2,282837.33,0.00371156,Annual,1,0,0,0,0,0,0,0,2588.77,0.0,0.0,0.8,24,444,0,0,0,0,0,0,No churn,0.134359
20985,2025-12-31,Manawatu-Whanganui,37,35-44,Married,93,0,1,Home,6,685.13,600.72,0.1306,3,636509.28,0.00107639,Monthly,0,0,0,0,0,0,0,0,29675.66,0.0,0.0,0.75,16,1239,1,0,0,1,0,1,Price,0.427344
20986,2025-12-31,Waikato,82,75+,Single,79,0,1,Home,5,1144.55,1023.69,0.109,1,535356.91,0.00213793,Monthly,1,1,0,1,0,0,0,0,13398.86,0.0,0.0,0.75,29,1045,0,0,0,0,0,1,Other,0.58644
20987,2025-12-31,Waikato,62,55-64,Married,150,1,2,Auto,9,661.26,664.6,0.0486,2,16790.64,0.03938286,Monthly,1,0,0,0,0,0,0,0,3045.79,0.0,0.0,0.75,15,1658,1,0,0,0,0,0,No churn,0.057226
20988,2025-12-31,Auckland,47,45-54,Single,64,1,4,Health,11,2092.66,1979.59,0.0493,1,32184.7,0.06502044,Annual,1,0,0,0,1,1,0,0,6113.86,6113.86,4891.09,0.8,15,140,0,0,0,0,0,0,No churn,0.028885
20989,2025-12-31,Bay of Plenty,73,65-74,Married,123,1,3,Health,8,1445.39,1274.05,0.1427,2,89284.06,0.01618868,Annual,0,0,0,0,0,0,0,0,2238.86,0.0,0.0,0.8,20,1761,2,0,0,0,1,0,No churn,0.115637
20990,2025-12-31,Auckland,79,75+,Single,161,0,1,Home,4,793.75,662.1,0.1672,3,427374.28,0.00185728,Monthly,1,0,0,0,0,0,0,0,3510.34,0.0,0.0,0.75,17,1322,3,0,0,0,0,1,Price,0.545892
20991,2025-12-31,Otago,71,65-74,Married,135,0,1,Auto,4,599.9,539.46,0.0899,1,35181.54,0.0170515,Monthly,1,0,0,0,0,0,0,0,5236.18,0.0,0.0,0.75,37,1375,2,0,0,0,0,0,No churn,0.332081
20992,2025-12-31,Bay of Plenty,77,75+,Married,72,0,1,Health,10,1890.66,1600.44,0.1873,2,87680.38,0.0215631,Annual,1,1,0,0,0,0,0,0,6809.82,0.0,0.0,0.8,19,1358,1,0,0,0,0,0,No churn,0.551484
20993,2025-12-31,Waikato,39,35-44,Married,102,1,2,Auto,3,641.87,657.38,-0.0137,0,33683.89,0.01905571,Monthly,0,0,0,0,1,1,0,0,3312.83,3312.83,2484.62,0.75,13,159,1,0,0,0,0,0,No churn,0.033293
20994,2025-12-31,Auckland,41,35-44,Single,21,0,1,Life,1,1308.65,1112.83,0.1942,3,515994.98,0.00253616,Monthly,1,0,0,0,0,0,0,0,11737.47,0.0,0.0,0.85,9,926,1,0,0,0,0,0,No churn,0.521686
20995,2025-12-31,Canterbury,33,25-34,Married,98,1,4,Health,2,1222.24,1243.46,0.0084,2,107476.58,0.01137213,Monthly,1,0,0,0,0,0,0,0,5343.28,0.0,0.0,0.8,10,1162,2,0,0,1,0,0,No churn,0.066307
20996,2025-12-31,Bay of Plenty,65,65-74,Single,23,0,1,Health,1,1286.63,1271.95,-0.0257,1,302565.27,0.0042524,Monthly,1,1,0,0,0,0,0,0,1970.53,0.0,0.0,0.8,14,391,0,0,0,0,0,0,No churn,0.303748
20997,2025-12-31,Auckland,72,65-74,Single,67,1,2,Travel,3,157.47,149.73,0.0849,2,11376.12,0.01384199,Monthly,1,2,0,0,0,0,0,0,3038.09,0.0,0.0,0.75,17,895,3,0,0,0,0,1,Other,0.223991
20998,2025-12-31,Auckland,62,55-64,Married,180,0,1,Life,7,1789.62,1602.44,0.1182,2,98177.97,0.01822829,Monthly,0,0,0,1,0,0,0,0,3113.55,0.0,0.0,0.85,22,1020,2,0,0,0,0,0,No churn,0.334985
20999,2025-12-31,Auckland,58,55-64,Single,159,1,3,Auto,11,1189.29,1110.4,0.0594,1,21521.77,0.05525967,Annual,1,0,0,0,0,0,0,0,3361.94,0.0,0.0,0.75,11,1314,3,0,0,0,0,0,No churn,0.034333
21000,2025-12-31,Waikato,70,65-74,Single,143,1,3,Travel,12,276.38,281.27,-0.0413,2,13802.55,0.0200242,Annual,0,0,0,0,0,0,0,0,3539.67,0.0,0.0,0.75,23,383,0,0,0,0,0,0,No churn,0.02663
21001,2025-12-31,Auckland,30,25-34,Married,180,0,1,Life,12,881.29,853.97,0.0232,2,649002.37,0.00135791,Monthly,0,0,0,0,0,0,0,0,5264.68,0.0,0.0,0.85,19,1227,2,1,16,0,0,0,No churn,0.283075
21002,2025-12-31,Auckland,42,35-44,Married,102,0,1,Auto,3,1010.37,964.91,0.0788,3,26592.08,0.037995,Monthly,0,0,0,0,2,1,0,1,3669.06,7338.11,5136.68,0.7,18,344,0,0,0,0,0,0,No churn,0.454106
21003,2025-12-31,Bay of Plenty,66,65-74,Single,116,1,4,Auto,11,1275.48,1169.57,0.0937,2,15588.61,0.08182133,Monthly,1,0,0,0,0,0,0,0,3057.02,0.0,0.0,0.75,23,1206,1,0,0,0,0,0,No churn,0.087896
21004,2025-12-31,Canterbury,21,18-24,Married,113,1,4,Auto,6,498.43,422.02,0.1645,3,31740.74,0.0157033,Monthly,0,0,0,1,0,0,0,0,4571.75,0.0,0.0,0.75,5,613,0,1,5,0,0,1,Price,0.956313
21005,2025-12-31,Canterbury,79,75+,Married,28,0,1,Home,7,703.67,612.51,0.1601,2,336105.81,0.0020936,Annual,1,0,0,0,0,0,0,0,6833.03,0.0,0.0,0.75,13,1623,1,0,0,0,0,0,No churn,0.437374
21006,2025-12-31,Auckland,29,25-34,Single,40,1,4,Auto,3,904.25,841.02,0.0977,2,14593.26,0.0619636,Monthly,1,3,0,0,0,0,0,0,2081.93,0.0,0.0,0.75,29,861,1,0,0,0,0,1,Other,0.325187
21007,2025-12-31,Auckland,71,65-74,Married,172,0,1,Auto,4,775.12,782.29,0.0126,3,26231.77,0.029549,Annual,0,1,0,1,1,1,0,0,1502.94,1502.94,1127.2,0.75,11,273,2,0,0,0,0,0,No churn,0.195642
21008,2025-12-31,Auckland,59,55-64,Married,130,0,1,Travel,1,241.65,232.72,0.0562,1,15325.54,0.01576776,Monthly,1,0,0,1,0,0,0,0,3157.89,0.0,0.0,0.75,26,1457,3,0,0,0,0,0,No churn,0.222844
21009,2025-12-31,Auckland,75,75+,Single,12,0,1,Health,11,2479.29,2377.15,0.0466,2,130611.18,0.0189822,Monthly,1,2,0,0,1,1,0,0,8594.26,8594.26,6875.41,0.8,11,4,3,0,0,0,0,0,No churn,0.64766
21010,2025-12-31,Auckland,70,65-74,Single,156,0,1,Home,9,888.6,805.04,0.151,1,605540.03,0.00146745,Annual,1,0,0,0,0,0,0,0,1657.53,0.0,0.0,0.75,25,1720,1,0,0,1,0,0,No churn,0.406411
21011,2025-12-31,Wellington,53,45-54,Single,98,0,1,Home,2,446.7,448.92,0.0029,2,210249.77,0.00212463,Annual,1,0,0,0,0,0,0,0,12661.43,0.0,0.0,0.75,14,574,0,0,0,0,0,0,No churn,0.087303
21012,2025-12-31,Wellington,69,65-74,Married,2,0,1,Life,11,1684.09,1777.16,-0.0552,1,425305.41,0.00395971,Monthly,1,1,0,0,0,0,0,0,2585.96,0.0,0.0,0.85,9,1195,2,0,0,0,0,0,No churn,0.435228
21013,2025-12-31,Auckland,41,35-44,Married,98,1,3,Health,1,1184.03,1326.1,-0.0418,0,85500.71,0.01384822,Monthly,0,0,0,0,0,0,0,0,4284.47,0.0,0.0,0.8,12,660,1,0,0,0,1,0,No churn,0.043118
21014,2025-12-31,Otago,57,55-64,Single,27,0,1,Auto,10,1412.11,1340.26,0.0672,1,33481.95,0.04217529,Monthly,0,0,0,1,0,0,0,0,3220.74,0.0,0.0,0.75,27,1572,0,0,0,0,0,1,Other,0.272174
21015,2025-12-31,Otago,80,75+,Single,65,1,3,Auto,12,396.29,330.86,0.1889,2,15550.5,0.0254842,Monthly,1,1,0,0,0,0,0,0,3603.0,0.0,0.0,0.75,33,1098,1,0,0,0,0,0,No churn,0.343392
21016,2025-12-31,Wellington,23,18-24,Married,177,1,3,Home,11,534.73,460.41,0.1334,1,545965.02,0.00097942,Monthly,0,1,0,1,0,0,0,0,47974.32,0.0,0.0,0.75,19,906,1,0,0,0,0,1,Price,0.210226
21017,2025-12-31,Bay of Plenty,42,35-44,Single,113,1,3,Health,10,1181.97,1068.49,0.062,1,205575.8,0.00574954,Monthly,1,0,0,0,0,0,0,0,5564.43,0.0,0.0,0.8,19,1447,2,0,0,0,0,0,No churn,0.054973
21018,2025-12-31,Manawatu-Whanganui,19,18-24,Single,174,1,2,Health,10,1174.74,1019.19,0.1649,2,74187.23,0.01583482,Monthly,1,0,0,0,0,0,0,0,5127.65,0.0,0.0,0.8,20,1100,2,0,0,0,0,0,No churn,0.186212
21019,2025-12-31,Wellington,54,45-54,Married,2,0,1,Life,1,1318.58,1144.64,0.1662,2,501575.14,0.00262887,Monthly,1,1,0,0,0,0,0,0,4854.86,0.0,0.0,0.85,21,1777,4,0,0,0,0,1,Price,0.974421
21020,2025-12-31,Waikato,71,65-74,Single,136,1,4,Life,11,1274.68,1327.31,-0.0436,1,318777.96,0.00399863,Annual,1,0,0,0,0,0,0,0,7769.8,0.0,0.0,0.85,21,1144,0,0,0,0,0,0,No churn,0.027381
21021,2025-12-31,Bay of Plenty,20,18-24,Married,110,0,1,Home,5,457.05,395.35,0.1334,1,443278.44,0.00103107,Monthly,1,0,0,0,0,0,0,0,4140.41,0.0,0.0,0.75,25,1044,2,0,0,1,0,1,Price,0.552626
21022,2025-12-31,Otago,55,55-64,Single,9,0,1,Health,7,1993.71,1695.06,0.1857,1,183051.63,0.0108915,Monthly,0,0,0,1,0,0,0,0,15359.61,0.0,0.0,0.8,25,802,1,0,0,0,0,1,Price,0.958447
21023,2025-12-31,Auckland,46,45-54,Single,152,1,2,Auto,6,719.5,627.6,0.1529,2,26457.8,0.02719429,Monthly,0,0,0,0,0,0,0,0,7417.41,0.0,0.0,0.75,9,1806,2,0,0,0,0,1,Price,0.107772
